"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS 2005","RMS Derivative-OPLS 2005","Max Derivative-OPLS 2005","Stretch Energy-OPLS 2005","Bend Energy-OPLS 2005","LJ-14 Energy-OPLS 2005","El-14 Energy-OPLS 2005","Van der Waals Energy-OPLS 2005","Electrostatic Energy-OPLS 2005","Dihedral Energy-OPLS 2005","target temperature","ran impref","ID","NAME","DEFINITION","STAR","SYNONYM","IUPAC_NAME","FORMULA","MASS","MONOISOTOPIC_MASS","CHARGE","SMILES","INCHI","INCHIKEY","CAS_REGISTRY_NUMBER","KEGG_COMPOUND_ACCESSION","KNAPSACK_ACCESSION","AGRICOLA_CITATION","PUBMED_CITATION","chiral flag","version","Chirality 1","Chirality 2","Chirality 3","ct enhanced stereo status","SECONDARY_ID","INN","REAXYS_REGISTRY_NUMBER","CHEMIDPLUS","DRUGBANK_ACCESSION","KEGG_DRUG_ACCESSION","PDBECHEM_ACCESSION","PUBMED_CITATION-1","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","BEILSTEIN_REGISTRY_NUMBER","HMDB_ACCESSION","NIST_CHEMISTRY_WEBBOOK","WIKIPEDIA_ACCESSION","LINCS_ACCESSION","METACYC_ACCESSION","BRAND_NAME","PESTICIDES_ACCESSION","AtomNumChirality 1","PUBMED_CENTRAL_CITATION","source file","source file index","mmshare version","flags","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","EZ 2","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","SiteScore","size","Dscore","volume","exposure","enclosure","contact","phobic","philic","balance","don/acc","residues","residues asl","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"null","503","ChEBI_113002.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_113002.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:113002","LSM-24412","",2,"","","C20H22N4O3S2",430.547,430.113,0,"COC(=O)CSC1=NC=NC2=C1SC3=NC(=C4CCCCC4=C23)N5CCOCC5","InChI=1S/C20H22N4O3S2/c1-26-14(25)10-28-20-17-16(21-11-22-20)15-12-4-2-3-5-13(12)18(23-19(15)29-17)24-6-8-27-9-7-24/h11H,2-10H2,1H3","MBIKWKCJOBYLIT-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-24412","","","","","","Os09g0455200_ligprep_1.maegz",165,39016,0,"W0NIM11PQyg9TylbQ0gyXVNjKG5bY0hdbjEpYyhjMTIpc2MzYzJjNGMoW0NIMl1bQ0gyXVtDSDJdW0NIMl00KWMobjMpTjVbQ0gyXVtDSDJdT1tDSDJdW0NIMl01","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0002,0.0000,0.0002,0.0000,0.000,0,0,"","","OPLS_2005",24.151,true,"null-1","Os09g0455200_ligprep_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","504","ChEBI_114277.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114277.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114277","3-cyclohexyl-2-hydrazinyl-7-(phenylmethyl)-6,8-dihydro-5H-pyrido[2,3]thieno[2,4-b]pyrimidin-4-one","",2,"","","C22H27N5OS",409.550,409.194,0,"C1CCC(CC1)N2C(=O)C3=C(N=C2NN)SC4=C3CCN(C4)CC5=CC=CC=C5","InChI=1S/C22H27N5OS/c23-25-22-24-20-19(21(28)27(22)16-9-5-2-6-10-16)17-11-12-26(14-18(17)29-20)13-15-7-3-1-4-8-15/h1,3-4,7-8,16H,2,5-6,9-14,23H2,(H,24,25)","HQMCIFZYDJVKRK-UHFFFAOYSA-N","","","","",,false,0,"21_R_22_23_20_57","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25737","","","","","","Os09g0455200_ligprep_1.maegz",166,39016,0,"W0NIMl0xW0NIMl1bQ0gyXVtDSDJdW0NIMl1bQ0hdMW4oYzI9TyljKFtOSF1bTkgyXSluYyhjMjMpc2M0YzNbQ0gyXVtDSDJdTihbQ0gyXTQpW0NIMl1jNVtjSF1bY0hdW2NIXVtjSF1bY0hdNQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0449,0.0386,0.0063,0.0000,0.039,1,1,"","","OPLS_2005",45.054,true,"null-1","Os09g0455200_ligprep_1","This compound has an imine and may undergo hydrolysis.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","505","ChEBI_114277.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114277.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114277","3-cyclohexyl-2-hydrazinyl-7-(phenylmethyl)-6,8-dihydro-5H-pyrido[2,3]thieno[2,4-b]pyrimidin-4-one","",2,"","","C22H27N5OS",409.550,409.194,0,"C1CCC(CC1)N2C(=O)C3=C(N=C2NN)SC4=C3CCN(C4)CC5=CC=CC=C5","InChI=1S/C22H27N5OS/c23-25-22-24-20-19(21(28)27(22)16-9-5-2-6-10-16)17-11-12-26(14-18(17)29-20)13-15-7-3-1-4-8-15/h1,3-4,7-8,16H,2,5-6,9-14,23H2,(H,24,25)","HQMCIFZYDJVKRK-UHFFFAOYSA-N","","","","",,false,0,"21_S_22_23_20_57","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25737","","","","","","Os09g0455200_ligprep_1.maegz",166,39016,0,"W0NIMl0xW0NIMl1bQ0gyXVtDSDJdW0NIMl1bQ0hdMW4oYzI9TyljKFtOSF1bTkgyXSluYyhjMjMpc2M0YzNbQ0gyXVtDSDJdTihbQ0gyXTQpW0NIMl1jNVtjSF1bY0hdW2NIXVtjSF1bY0hdNQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0449,0.0386,0.0063,0.0000,0.039,1,1,"","","OPLS_2005",46.183,true,"null-2","Os09g0455200_ligprep_1","This compound has an imine and may undergo hydrolysis.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","506","ChEBI_114305.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114305.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114305","4-(4-methoxyanilino)-2,5-dimethyl-6-thieno[2,3-d]pyrimidinecarboxylic acid ethyl ester","",2,"","","C18H19N3O3S",357.429,357.115,0,"CCOC(=O)C1=C(C2=C(N=C(N=C2S1)C)NC3=CC=C(C=C3)OC)C","InChI=1S/C18H19N3O3S/c1-5-24-18(22)15-10(2)14-16(19-11(3)20-17(14)25-15)21-12-6-8-13(23-4)9-7-12/h6-9H,5H2,1-4H3,(H,19,20,21)","RBJVFMACBZBSHN-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25765","","","","","","Os09g0455200_ligprep_1.maegz",167,39016,0,"W0NIM11bQ0gyXU9DKD1PKWMoYzFbQ0gzXSlzYyhjMTIpbmMoW0NIM10pbmMyW05IXWMzW2NIXVtjSF1jKFtjSF1bY0hdMylPW0NIM10=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0002,0.0000,0.0002,0.0000,0.000,0,0,"","","OPLS_2005",20.496,true,"null-1","Os09g0455200_ligprep_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","507","ChEBI_114318.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114318.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114318","2-[(4-amino-7-tert-butyl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-2-yl)thio]acetic acid","",2,"","","C16H21N3O2S2",351.490,351.108,0,"CC(C)(C)C1CCC2=C(C1)SC3=NC(=NC(=C23)N)SCC(=O)O","InChI=1S/C16H21N3O2S2/c1-16(2,3)8-4-5-9-10(6-8)23-14-12(9)13(17)18-15(19-14)22-7-11(20)21/h8H,4-7H2,1-3H3,(H,20,21)(H2,17,18,19)","PQDXZFSCGCGOFN-UHFFFAOYSA-N","","","","",,false,0,"5_R_2_10_6_33","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25778","","","","","","Os09g0455200_ligprep_1.maegz",168,39016,0,"W0NIM11DKFtDSDNdKShbQ0gzXSlbQ0BIXShbQ0gyXVtDSDJdMSlbQ0gyXWMoYzEyKXNjM2MyYyhbTkgyXSluYyhuMylTW0NIMl1DKD1PKVtPSF0=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0011,0.0002,0.0009,0.0000,0.000,-1,1,"","","OPLS_2005",18.094,true,"null-1","Os09g0455200_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","508","ChEBI_114318.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114318.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114318","2-[(4-amino-7-tert-butyl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-2-yl)thio]acetic acid","",2,"","","C16H21N3O2S2",351.490,351.108,0,"CC(C)(C)C1CCC2=C(C1)SC3=NC(=NC(=C23)N)SCC(=O)O","InChI=1S/C16H21N3O2S2/c1-16(2,3)8-4-5-9-10(6-8)23-14-12(9)13(17)18-15(19-14)22-7-11(20)21/h8H,4-7H2,1-3H3,(H,20,21)(H2,17,18,19)","PQDXZFSCGCGOFN-UHFFFAOYSA-N","","","","",,false,0,"5_S_2_10_6_33","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25778","","","","","","Os09g0455200_ligprep_1.maegz",168,39016,0,"W0NIM11DKFtDSDNdKShbQ0gzXSlbQ0BASF0oW0NIMl1bQ0gyXTEpW0NIMl1jKGMxMilzYzNjMmMoW05IMl0pbmMobjMpU1tDSDJdQyg9TylbT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0011,0.0002,0.0009,0.0000,0.000,-1,1,"","","OPLS_2005",17.300,true,"null-2","Os09g0455200_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","509","ChEBI_114411.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114411.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114411","5-(4-chlorophenyl)-3H-thieno[2,3-d]pyrimidine-4-thione","",2,"","","C12H7ClN2S2",278.783,277.974,0,"C1=CC(=CC=C1C2=CSC3=C2C(=S)NC=N3)Cl","InChI=1S/C12H7ClN2S2/c13-8-3-1-7(2-4-8)9-5-17-12-10(9)11(16)14-6-15-12/h1-6H,(H,14,15,16)","OBZFUUIPSWALDY-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25871","","","","","","Os09g0455200_ligprep_1.maegz",169,39016,0,"Q2xjMVtjSF1bY0hdYyhbY0hdW2NIXTEpLWMoW2NIXXMyKWMoYzIzKWMoPVMpW25IXVtjSF1uMw==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.1154,0.1154,0.0000,0.1675,0.283,0,0,"","","OPLS_2005",18.173,true,"null-1","Os09g0455200_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","510","ChEBI_114411.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114411.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114411","5-(4-chlorophenyl)-3H-thieno[2,3-d]pyrimidine-4-thione","",2,"","","C12H7ClN2S2",278.783,277.974,0,"C1=CC(=CC=C1C2=CSC3=C2C(=S)NC=N3)Cl","InChI=1S/C12H7ClN2S2/c13-8-3-1-7(2-4-8)9-5-17-12-10(9)11(16)14-6-15-12/h1-6H,(H,14,15,16)","OBZFUUIPSWALDY-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25871","","","","","","Os09g0455200_ligprep_1.maegz",169,39016,0,"Q2xjMVtjSF1bY0hdYyhbY0hdW2NIXTEpLWMoW2NIXXMyKWMoYzIzKWMoPVMpW25IXVtjSF1uMw==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,1.3415,0.0001,1.3414,1.1396,1.140,-1,1,"","","OPLS_2005",17.848,true,"null-2","Os09g0455200_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","511","ChEBI_114411.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114411.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114411","5-(4-chlorophenyl)-3H-thieno[2,3-d]pyrimidine-4-thione","",2,"","","C12H7ClN2S2",278.783,277.974,0,"C1=CC(=CC=C1C2=CSC3=C2C(=S)NC=N3)Cl","InChI=1S/C12H7ClN2S2/c13-8-3-1-7(2-4-8)9-5-17-12-10(9)11(16)14-6-15-12/h1-6H,(H,14,15,16)","OBZFUUIPSWALDY-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25871","","","","","","Os09g0455200_ligprep_1.maegz",169,39016,0,"Q2xjMVtjSF1bY0hdYyhbY0hdW2NIXTEpLWMoW2NIXXMyKWMoYzIzKWMoPVMpW25IXVtjSF1uMw==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.5247,0.5247,0.0000,1.3632,1.888,0,0,"","","OPLS_2005",21.897,true,"null-3","Os09g0455200_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","512","ChEBI_114499.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114499.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114499","N-(2-furanylmethyl)-3-methyl-7,8-dihydro-6H-cyclopenta[4,5]thieno[1,2-c]pyrimidin-1-amine","",2,"","","C15H15N3OS",285.366,285.094,0,"CC1=NC(=C2C3=C(CCC3)SC2=N1)NCC4=CC=CO4","InChI=1S/C15H15N3OS/c1-9-17-14(16-8-10-4-3-7-19-10)13-11-5-2-6-12(11)20-15(13)18-9/h3-4,7H,2,5-6,8H2,1H3,(H,16,17,18)","VWSFKHFDPRSPLA-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25960","","","","","","Os09g0455200_ligprep_1.maegz",170,39016,0,"W0NIMl0xW0NIMl1bQ0gyXWMoYzFjMjMpc2MzbmMoW0NIM10pbmMyW05IXVtDSDJdYzRbY0hdW2NIXVtjSF1vNA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0037,0.0000,0.0037,0.1139,0.114,0,0,"","","OPLS_2005",23.053,true,"null-1","Os09g0455200_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","513","ChEBI_114499.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114499.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114499","N-(2-furanylmethyl)-3-methyl-7,8-dihydro-6H-cyclopenta[4,5]thieno[1,2-c]pyrimidin-1-amine","",2,"","","C15H15N3OS",285.366,285.094,0,"CC1=NC(=C2C3=C(CCC3)SC2=N1)NCC4=CC=CO4","InChI=1S/C15H15N3OS/c1-9-17-14(16-8-10-4-3-7-19-10)13-11-5-2-6-12(11)20-15(13)18-9/h3-4,7H,2,5-6,8H2,1H3,(H,16,17,18)","VWSFKHFDPRSPLA-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25960","","","","","","Os09g0455200_ligprep_1.maegz",170,39016,0,"W0NIMl0xW0NIMl1bQ0gyXWMoYzFjMjMpc2MzbmMoW0NIM10pbmMyW05IXVtDSDJdYzRbY0hdW2NIXVtjSF1vNA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0620,0.0000,0.0620,1.0332,1.033,1,1,"","","OPLS_2005",28.725,true,"null-2","Os09g0455200_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","514","ChEBI_114519.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114519.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114519","N-[5-(ethylthio)-1,3,4-thiadiazol-2-yl]-2-[[3-(2-methoxyphenyl)-4-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]acetamide","",2,"","","C19H19N5O3S4",493.651,493.037,0,"CCSC1=NN=C(S1)NC(=O)CSC2=NC3=C(C(=O)N2C4=CC=CC=C4OC)SCC3","InChI=1S/C19H19N5O3S4/c1-3-28-19-23-22-17(31-19)21-14(25)10-30-18-20-11-8-9-29-15(11)16(26)24(18)12-6-4-5-7-13(12)27-2/h4-7H,3,8-10H2,1-2H3,(H,21,22,25)","GJFOFDOUFIECBT-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25980","","","","","","Os09g0455200_ligprep_1.maegz",171,39016,0,"W0NIM11bQ0gyXVNjMW5uYyhzMSlbTkhdQyg9TylbQ0gyXVNjKG4yKW4oYyg9TyljKGMyMylTW0NIMl1bQ0gyXTMpLWM0W2NIXVtjSF1bY0hdW2NIXWM0T1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1416,0.0000,0.1416,0.1342,0.134,0,0,"","","OPLS_2005",51.993,true,"null-1","Os09g0455200_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","515","ChEBI_114519.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114519.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114519","N-[5-(ethylthio)-1,3,4-thiadiazol-2-yl]-2-[[3-(2-methoxyphenyl)-4-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]acetamide","",2,"","","C19H19N5O3S4",493.651,493.037,0,"CCSC1=NN=C(S1)NC(=O)CSC2=NC3=C(C(=O)N2C4=CC=CC=C4OC)SCC3","InChI=1S/C19H19N5O3S4/c1-3-28-19-23-22-17(31-19)21-14(25)10-30-18-20-11-8-9-29-15(11)16(26)24(18)12-6-4-5-7-13(12)27-2/h4-7H,3,8-10H2,1-2H3,(H,21,22,25)","GJFOFDOUFIECBT-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25980","","","","","","Os09g0455200_ligprep_1.maegz",171,39016,0,"W0NIM11bQ0gyXVNjMW5uYyhzMSlbTkhdQyg9TylbQ0gyXVNjKG4yKW4oYyg9TyljKGMyMylTW0NIMl1bQ0gyXTMpLWM0W2NIXVtjSF1bY0hdW2NIXWM0T1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.9376,0.9173,0.0203,0.9619,1.879,-1,1,"","","OPLS_2005",52.037,true,"null-2","Os09g0455200_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","516","ChEBI_114605.1","2017-12-07 10:34:10","2017-12-07 10:34:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114605.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114605","1-[2-(diethylamino)ethyl]-7,7-dimethyl-2-(4-methylphenyl)-5,8-dihydropyrano[4,3-d]pyrimidine-4-thione","",2,"","","C22H31N3OS",385.568,385.219,0,"CCN(CC)CCN1C2=C(COC(C2)(C)C)C(=S)N=C1C3=CC=C(C=C3)C","InChI=1S/C22H31N3OS/c1-6-24(7-2)12-13-25-19-14-22(4,5)26-15-18(19)21(27)23-20(25)17-10-8-16(3)9-11-17/h8-11H,6-7,12-15H2,1-5H3","BOEFQIDOUBHAGI-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-26067","","","","","","Os09g0455200_ligprep_1.maegz",172,39016,0,"W0NIM11bQ0gyXU4oW0NIMl1bQ0gzXSlbQ0gyXVtDSDJdbjFjKC1jMltjSF1bY0hdYyhbQ0gzXSlbY0hdW2NIXTIpbmMoPVMpYyhjMTMpW0NIMl1PQyhbQ0gyXTMpKFtDSDNdKVtDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001,1,1,"","","OPLS_2005",37.496,true,"null-1","Os09g0455200_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
