Stars,Title,Entry ID,Entry Name,Date Added,Date Modified,PDB ID,PDB CLASSIFICATION,PDB format version,Source Path,Source File,Source File Index,entry id backup,prepared,prepared with version,assigned bond orders,added hydrogens,treated metals,created disulfur,deleted far waters,ran protassign,Potential Energy-OPLS 2005,RMS Derivative-OPLS 2005,Max Derivative-OPLS 2005,Stretch Energy-OPLS 2005,Bend Energy-OPLS 2005,LJ-14 Energy-OPLS 2005,El-14 Energy-OPLS 2005,Van der Waals Energy-OPLS 2005,Electrostatic Energy-OPLS 2005,Dihedral Energy-OPLS 2005,target temperature,ran impref,ID,NAME,DEFINITION,STAR,SYNONYM,IUPAC_NAME,FORMULA,MASS,MONOISOTOPIC_MASS,CHARGE,SMILES,INCHI,INCHIKEY,CAS_REGISTRY_NUMBER,KEGG_COMPOUND_ACCESSION,KNAPSACK_ACCESSION,AGRICOLA_CITATION,PUBMED_CITATION,chiral flag,version,Chirality 1,Chirality 2,Chirality 3,ct enhanced stereo status,SECONDARY_ID,INN,REAXYS_REGISTRY_NUMBER,CHEMIDPLUS,DRUGBANK_ACCESSION,KEGG_DRUG_ACCESSION,PDBECHEM_ACCESSION,PUBMED_CITATION-1,Chirality 4,Chirality 5,Chirality 6,Chirality 7,Chirality 8,Chirality 9,Chirality 10,Chirality 11,Chirality 12,Chirality 13,Chirality 14,Chirality 15,Chirality 16,Chirality 17,BEILSTEIN_REGISTRY_NUMBER,HMDB_ACCESSION,NIST_CHEMISTRY_WEBBOOK,WIKIPEDIA_ACCESSION,LINCS_ACCESSION,METACYC_ACCESSION,BRAND_NAME,PESTICIDES_ACCESSION,AtomNumChirality 1,PUBMED_CENTRAL_CITATION,source file,source file index,mmshare version,flags,input,cmdline,tautomer probability,Ionization Penalty,Ionization Penalty Charging,Ionization Penalty Neutral,State Penalty,Charging Adjusted Penalty,Tot Q,Tot abs Q,EZ 1,EZ 2,Force Field,Energy,Chiralities Consistent,Variant,Job Name,Chemistry Notes,EZ 3,EZ 4,EZ 5,EZ 6,EZ 7,EZ 8,SiteScore,size,Dscore,volume,exposure,enclosure,contact,phobic,philic,balance,don/acc,residues,residues asl,grid version,gridbox xcent,gridbox ycent,gridbox zcent,gridbox xrange,gridbox yrange,gridbox zrange,gridbox ligxrange,gridbox ligyrange,gridbox ligzrange,receptor,glide gridfile,glide lignum,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide metal,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,glide confnum,glide posenum,glide eff state penalty
,null,678,ChEBI_123206.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_123206.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:123206,"4-sulfanylidene-1,6,7,8,9,10-hexahydropyrimido[3,4]pyrrolo[3,5-a]azepine-11-carbonitrile",,2,,,C12H12N4S,244.317,244.078,0,C1CCC2=C(C3=C(N2CC1)C(=S)N=CN3)C#N,"InChI=1S/C12H12N4S/c13-6-8-9-4-2-1-3-5-16(9)11-10(8)14-7-15-12(11)17/h7H,1-5H2,(H,14,15,17)",UFOBHGWLEPTLSI-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-34648,,,,,,OS01g0165000_ligprep_1.maegz,217,39016,0,W0NIMl0xW0NIMl1bQ0gyXVtDSDJdW0NIMl1uKGMxMiljM2MoYzJDI04pW25IXVtjSF1uYzM9Uw==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,2.4094,2.4094,0,0,2.409,0,0,,,OPLS_2005,33.665,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,351,1,-6.89,-0.405,-1.042,-1.797,-6.89,-2.34,-0.159,0,-2.708,-20.486,-3.694,0,-0.103,-34.945,-24.18,0.126,1,399,0
,null,679,ChEBI_108954.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_108954.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:108954,"4-[2-[(4-fluorophenyl)methylamino]-2-oxoethyl]-2-methyl-5-thieno[3,2-b]pyrrolecarboxylic acid ethyl ester",,2,,,C19H19FN2O3S,374.431,374.11,0,CCOC(=O)C1=CC2=C(N1CC(=O)NCC3=CC=C(C=C3)F)C=C(S2)C,"InChI=1S/C19H19FN2O3S/c1-3-25-19(24)16-9-17-15(8-12(2)26-17)22(16)11-18(23)21-10-13-4-6-14(20)7-5-13/h4-9H,3,10-11H2,1-2H3,(H,21,23)",VFQIVKZUNCYPMP-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-20352,,,,,,OS01g0165000_ligprep_1.maegz,135,39016,0,W0NIM11bQ0gyXU9DKD1PKWMoW2NIXTEpbihjKGMxMilbY0hdYyhzMilbQ0gzXSlbQ0gyXUMoPU8pW05IXVtDSDJdYzNbY0hdW2NIXWMoRilbY0hdW2NIXTM=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,29.782,TRUE,null-1,OS01g0165000_glide-dock_SP_1,This compound has an ester and may undergo hydrolysis at high or low pH.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,219,8,-6.885,-0.265,-0.784,-1.617,-6.885,-3.367,-0.592,0,-1.752,-30.636,-3.13,0.828,0,-47.169,-33.766,1.348,23,64,0
,ChEBI_81233,680,ChEBI_81233.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_81233.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:81233,Schizonepetoside B,,2,,,C16H26O7,330.373,330.168,0,CC1CCC(C(=O)C1)C1(C)COC2OC(CO)C(O)C(O)C2O1,"InChI=1S/C16H26O7/c1-8-3-4-9(10(18)5-8)16(2)7-21-15-14(23-16)13(20)12(19)11(6-17)22-15/h8-9,11-15,17,19-20H,3-7H2,1-2H3",ZJJQMILJDZZZHQ-UHFFFAOYSA-N,,C17635,,,,FALSE,0,3_S_4_2_8_28,6_R_5_9_1_31,9_S_14_10_6_23,2,,,,,,,,,12_R_15_11_13_37,13_R_14_12_18_38,16_R_15_17_19_39,17_R_20_16_18_40,18_R_22_13_17_41,,,,,,,,,,,,,,,,,,,,OS01g0165000_ligprep_1.maegz,62,39016,0,W0NIM11bQ0BIXTFbQ0gyXVtDSDJdW0NAQEhdKEMoPU8pW0NIMl0xKVtDQF0oW0NIMl1PMikoW0NIM10pT1tDQEBIXShbQ0BIXTIzKVtDQEhdKFtPSF0pW0NAQEhdKFtPSF0pW0NASF0oTzMpW0NIMl1bT0hd,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,36.2,TRUE,ChEBI_81233-6,OS01g0165000_glide-dock_SP_1,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,113,5,-6.883,-0.299,-0.851,-1.664,-6.883,-2.978,-0.235,0,-1.631,-16.495,-10.39,0.345,0,-36.579,-26.885,3.816,1,181,0
,ChEBI_49081,681,ChEBI_49081.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_49081.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:49081,"6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid",,3,"6-(2-Amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid",C14H14N2O8,338.27,338.075,0,NC(CC1=CC2=C(NC(CC2C(O)=O)C(O)=O)C(=O)C1=O)C(O)=O,"InChI=1S/C14H14N2O8/c15-7(13(21)22)2-4-1-5-6(12(19)20)3-8(14(23)24)16-9(5)11(18)10(4)17/h1,6-8,16H,2-3,15H2,(H,19,20)(H,21,22)(H,23,24)",UMYDVEVERVKIFT-UHFFFAOYSA-N,,C15599,,,,FALSE,0,4_R_1_11_8_26,7_S_14_3_8_28,18_R_19_20_17_33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_ligprep_1.maegz,22,39016,0,Tz1DKFtPSF0pW0NASF0oW05IXTEpW0NIMl1bQ0BIXShDKD1PKVtPSF0pQyg9QzEyKVtDSF09QyhDKD1PKUMyPU8pW0NIMl1bQ0BASF0oW05IMl0pQyg9TylbT0hd,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0262,0.0262,0,0.0212,0.047,-2,4,1_2_3_7_Z,3_6_9_10_Z,OPLS_2005,16.172,TRUE,ChEBI_49081-3,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,40,5,-6.881,-0.287,-0.827,-1.647,-6.902,-1.945,-0.236,0,-3.053,-19.205,-6.283,0.334,-0.1,-45.708,-25.488,3.346,12,45,0.021
,null,682,ChEBI_106015.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_106015.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:106015,"2-[(2-cyclopropyl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-yl)thio]-N-(2-furanylmethyl)acetamide",,2,,,C20H21N3O2S2,399.533,399.108,0,C1CCC2=C(C1)C3=C(S2)N=C(N=C3SCC(=O)NCC4=CC=CO4)C5CC5,"InChI=1S/C20H21N3O2S2/c24-16(21-10-13-4-3-9-25-13)11-26-19-17-14-5-1-2-6-15(14)27-20(17)23-18(22-19)12-7-8-12/h3-4,9,12H,1-2,5-8,10-11H2,(H,21,24)",NUKIUZWHVLPGCZ-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-17376,,,,,,OS01g0165000_ligprep_1.maegz,110,39016,0,W0NIMl0xW0NIMl1bQ0gyXVtDSDJdYyhjMTIpYzNjKHMyKW5jKFtDSF00W0NIMl1bQ0gyXTQpbmMzU1tDSDJdQyg9TylbTkhdW0NIMl1jNVtjSF1bY0hdW2NIXW81,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0004,0,0.0004,0,0,0,0,,,OPLS_2005,8.165,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,177,7,-6.881,-0.255,-0.765,-1.602,-6.881,-3.68,-0.141,0,-1.49,-30.251,-5.284,0.737,-0.001,-48.513,-35.534,3.123,177,82,0
,null,683,ChEBI_104918.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_104918.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104918,"2-[[[4-cyclohexyl-5-(thiophen-2-ylmethyl)-1,2,4-triazol-3-yl]thio]methyl]-5,6-dimethyl-3H-thieno[2,3-d]pyrimidin-4-one",,2,,,C22H25N5OS3,471.666,471.122,0,CC1=C(SC2=C1C(=O)NC(=N2)CSC3=NN=C(N3C4CCCCC4)CC5=CC=CS5)C,"InChI=1S/C22H25N5OS3/c1-13-14(2)31-21-19(13)20(28)23-17(24-21)12-30-22-26-25-18(11-16-9-6-10-29-16)27(22)15-7-4-3-5-8-15/h6,9-10,15H,3-5,7-8,11-12H2,1-2H3,(H,23,24,28)",JWXFOJJHFNTLGM-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-16281,,,,,,OS01g0165000_ligprep_1.maegz,95,39016,0,czFjKFtDSDNdKWMoW0NIM10pYyhjMTIpYyg9TylbbkhdYyhuMilbQ0gyXVNjM25uYyhbQ0gyXWM0W2NIXVtjSF1bY0hdczQpbjNbQ0hdNVtDSDJdW0NIMl1bQ0gyXVtDSDJdW0NIMl01,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0007,0.0006,0,0,0.001,0,0,,,OPLS_2005,28.876,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,159,6,-6.867,-0.222,-0.696,-1.549,-6.867,-3.289,-0.32,0,-1.508,-30.214,-5.233,0.545,0,-46.611,-35.446,6.447,138,226,0
,null,684,ChEBI_121418.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_121418.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:121418,"4,5-dimethyl-2-[[2-(6-methyl-4-oxo-5-phenyl-3-thieno[2,3-d]pyrimidinyl)-1-oxoethyl]amino]-3-thiophenecarboxylic acid ethyl ester",,2,,,C24H23N3O4S2,481.59,481.113,0,CCOC(=O)C1=C(SC(=C1C)C)NC(=O)CN2C=NC3=C(C2=O)C(=C(S3)C)C4=CC=CC=C4,"InChI=1S/C24H23N3O4S2/c1-5-31-24(30)18-13(2)14(3)32-22(18)26-17(28)11-27-12-25-21-20(23(27)29)19(15(4)33-21)16-9-7-6-8-10-16/h6-10,12H,5,11H2,1-4H3,(H,26,28)",WOGKVVBQGSXPPQ-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-32861,,,,,,OS01g0165000_ligprep_1.maegz,210,39016,0,W0NIM11bQ0gyXU9DKD1PKWMxYyhzYyhbQ0gzXSljMVtDSDNdKVtOSF1DKD1PKVtDSDJdbihbY0hdbjIpYyg9TyljKGMyMyljKGMoczMpW0NIM10pLWM0W2NIXVtjSF1bY0hdW2NIXVtjSF00,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,31.127,TRUE,null-1,OS01g0165000_glide-dock_SP_1,This compound has an ester and may undergo hydrolysis at high or low pH.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,341,8,-6.838,-0.207,-0.665,-1.521,-6.838,-3.822,0,0,-1.511,-36.634,-1.898,0.612,0,-51.644,-38.532,8.137,1,397,0
,null,685,ChEBI_106080.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_106080.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:106080,"N,N-dimethyl-N'-(2-methyl-4-oxo-6-phenyl-3-thieno[2,3-d]pyrimidinyl)methanimidamide",,2,,,C16H16N4OS,312.391,312.104,0,CC1=NC2=C(C=C(S2)C3=CC=CC=C3)C(=O)N1N=CN(C)C,"InChI=1S/C16H16N4OS/c1-11-18-15-13(16(21)20(11)17-10-19(2)3)9-14(22-15)12-7-5-4-6-8-12/h4-10H,1-3H3",ZUZLKSNDVSUMBQ-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-17441,,,,,,OS01g0165000_ligprep_1.maegz,113,39016,1,W0NIM11OKFtDSDNdKVxbQ0hdPU5cbihjKG4xKVtDSDNdKWMoPU8pYyhjMTIpW2NIXWMoczIpLWMzW2NIXVtjSF1bY0hdW2NIXVtjSF0z,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0006,0.0006,0,0,0.001,1,1,17_18_19_20_E,,OPLS_2005,30.655,TRUE,null-1,OS01g0165000_glide-dock_SP_1,This compound has an imine and may undergo hydrolysis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,180,3,-6.832,-0.311,-0.87,-1.67,-6.832,-2.772,-0.2,0,-1.766,-22.335,-9.321,0.567,-0.147,-51.182,-31.656,1.663,2,316,0
,null,686,ChEBI_108552.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_108552.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:108552,"N-(3-hydroxypropyl)-4-[(1-oxo-2,6,7,8-tetrahydrocyclopenta[2,3]thieno[2,4-b]pyrimidin-3-yl)thio]butanamide",,2,,,C16H21N3O3S2,367.489,367.102,0,C1CC2=C(C1)SC3=C2C(=O)NC(=N3)SCCCC(=O)NCCCO,"InChI=1S/C16H21N3O3S2/c20-8-3-7-17-12(21)6-2-9-23-16-18-14(22)13-10-4-1-5-11(10)24-15(13)19-16/h20H,1-9H2,(H,17,21)(H,18,19,22)",KJHZCXRCOSUQKQ-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-19926,,,,,,OS01g0165000_ligprep_1.maegz,134,39016,0,W0NIMl0xW0NIMl1bQ0gyXWMoYzEyKXNjM2MyYyg9TylbbkhdYyhuMylTW0NIMl1bQ0gyXVtDSDJdQyg9TylbTkhdW0NIMl1bQ0gyXVtDSDJdW09IXQ==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0028,0.0007,0.0021,0,0.001,0,0,,,OPLS_2005,33.785,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,218,10,-6.831,-0.285,-0.821,-1.635,-6.831,-3.096,-0.596,0,-1.345,-28.787,-9.584,1.141,-0.059,-52.612,-38.371,5.001,3,399,0
,null,687,ChEBI_111316.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_111316.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:111316,"4-(5,6-dimethyl-1-benzimidazolyl)-5-phenylthieno[2,3-d]pyrimidine",,2,,,C21H16N4S,356.445,356.11,0,CC1=CC2=C(C=C1C)N(C=N2)C3=C4C(=CSC4=NC=N3)C5=CC=CC=C5,"InChI=1S/C21H16N4S/c1-13-8-17-18(9-14(13)2)25(12-24-17)20-19-16(15-6-4-3-5-7-15)10-26-21(19)23-11-22-20/h3-12H,1-2H3",JQSJRYIIMMVOBB-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-22772,,,,,,OS01g0165000_ligprep_1.maegz,152,39016,0,W0NIM11jKFtjSF0xKWMoW0NIM10pW2NIXWMoYzEyKW4oW2NIXW4yKS1jM25bY0hdbmMoYzM0KXNbY0hdYzQtYzVbY0hdW2NIXVtjSF1bY0hdW2NIXTU=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.0741,0,0.0741,0.0652,0.065,0,0,,,OPLS_2005,18.883,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,245,2,-6.816,-0.262,-0.777,-1.601,-6.882,-3.365,0,0,-2.216,-27.009,-1.676,0.301,0,-39.299,-28.685,1.311,6,93,0.065
,null,688,ChEBI_122165.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_122165.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:122165,"2-methyl-5-(5-methyl-2-furanyl)-3-(1-pyrrolyl)-4-thieno[2,3-d]pyrimidinone",,2,,,C16H13N3O2S,311.36,311.073,0,CC1=CC=C(O1)C2=CSC3=C2C(=O)N(C(=N3)C)N4C=CC=C4,"InChI=1S/C16H13N3O2S/c1-10-5-6-13(21-10)12-9-22-15-14(12)16(20)19(11(2)17-15)18-7-3-4-8-18/h3-9H,1-2H3",HXTYONDTJBEKNC-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-33608,,,,,,OS01g0165000_ligprep_1.maegz,215,39016,0,W0NIM11jMVtjSF1bY0hdYyhvMSktYyhbY0hdczIpYyhjMjMpYyg9TyluKGMobjMpW0NIM10pLW40W2NIXVtjSF1bY0hdW2NIXTQ=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,35.858,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,349,2,-6.799,-0.309,-0.866,-1.662,-6.799,-2.99,-0.22,0,-2.368,-25.96,-2.033,0.383,0,-38.948,-27.993,1.212,16,135,0
,ChEBI_132290,689,ChEBI_132290.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_132290.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:132290,3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid,A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and methyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.,3,carbapenem biosynthesis intermediate 2,3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid,C10H16N2O3S,244.312,244.088,0,C1(C(N2C1CC(C2C(O)=O)SCCN)=O)C,"InChI=1S/C10H16N2O3S/c1-5-6-4-7(16-3-2-11)8(10(14)15)12(6)9(5)13/h5-8H,2-4,11H2,1H3,(H,14,15)",RFDLXEYGELAYRI-UHFFFAOYSA-N,,,,,21263049,FALSE,0,1_R_2_3_8_17,3_S_4_1_5_18,6_S_13_7_5_21,2,,,,,,,,,7_R_4_6_10_22,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_ligprep_1.maegz,223,39016,0,W0NIM11bQ0BIXTFDKD1PKU4oW0NASF0xMilbQ0BIXShDKD1PKVtPSF0pW0NASF0oW0NIMl0yKVNbQ0gyXVtDSDJdW05IMl0=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0015,0.0015,0,0,0.001,0,2,,,OPLS_2005,17.825,TRUE,ChEBI_132290-7,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,370,4,-6.795,-0.425,-1.07,-1.801,-6.795,-1.804,-0.16,0,-3.051,-14.308,-10.905,0.583,-0.012,-39.236,-25.212,2.96,8,221,0
